20001R,20001,Allen,R,3074.44,1268.89,818.132,2314.53,0.0243165898323059,0.0589174795150757,0.0913789463043213,0.0323002862930298,83.8283561420658,1000
20003R,20003,Anderson,R,2491.65,431.837,712.834,1406.68,0.0202395749092102,0.116780242919922,0.070745735168457,0.0358504796028137,14.4743711843712,100
20005R,20005,Atchison,R,1128,449.469,285.401,1015.12,0.0255140829086304,0.0640310573577881,0.100840444564819,0.0283511972427368,88.5691051528541,1000
20007R,20007,Barber,R,1366.73,1339.59,504.19,1147.49,0.0318864297866821,0.0325322985649109,0.0864355850219727,0.0379784750938416,123.310167427702,1000
20009R,20009,Barton,R,2675.27,2259.43,1059.02,2218.28,0.0306959700584412,0.0363454008102417,0.0775433588027954,0.0370197296142578,81.5811290078645,1000
20011R,20011,Bourbon,R,3480.74,696.739,915.474,2057.04,0.0205415868759155,0.102620887756348,0.0781016206741333,0.0347586321830749,83.8874644666914,1000
20013R,20013,Brown,R,1285.81,563.356,385.878,1094.96,0.0258980798721313,0.0591100454330444,0.0862968063354492,0.0304121565818787,75.5850829232732,1000
20015R,20015,Butler,R,11817,2910.31,3708.96,9545.76,0.0236795043945312,0.0961477375030518,0.0754443883895874,0.0293135380744934,109.724248333389,1000
20017R,20017,Chase,R,1467.2,274.884,403.8,440.118,0.0176254415512085,0.0940759181976318,0.0640415334701538,0.0587569808959961,74.1957292972139,1000
20019R,20019,Chautauqua,R,1689.28,302.785,532.698,705.234,0.0191205334663391,0.106676502227783,0.0606346845626831,0.0458004283905029,16.5076358461596,100
20021R,20021,Cherokee,R,3317.41,1819.93,1765.05,2949.61,0.0296978640556335,0.0541338920593262,0.0558170461654663,0.0334010767936707,120.276385688684,1000
20023R,20023,Cheyenne,R,1162.22,502.975,426.531,508.272,0.0223709368705749,0.0516924238204956,0.0609569358825684,0.0511537027359009,78.2919591901801,1000
20025R,20025,Clark,R,953.748,339.102,232.707,437.442,0.0205819511413574,0.0578881788253784,0.084354829788208,0.0448745012283325,74.6914357653393,1000
20027R,20027,Clay,R,1287.06,1222.29,534.612,948.041,0.0310163950920105,0.0326601219177246,0.0746709489822388,0.042107892036438,104.517981578074,1000
20029R,20029,Cloud,R,1379.31,1181.61,512.939,1065.14,0.0300076961517334,0.035028612613678,0.0806918907165527,0.0388586378097534,124.059013658638,1000
20031R,20031,Coffey,R,2320.43,829.129,645.565,1999.88,0.0249738359451294,0.0698925971984863,0.08976637840271,0.0289767742156982,86.5198570315977,1000
20033R,20033,Comanche,R,886.961,192.145,255.429,355.465,0.0190538167953491,0.0879543495178223,0.0661633110046387,0.0475433778762817,72.7623832278617,1000
20035R,20035,Cowley,R,4876.87,1606.49,1474.73,3354.9,0.0231972408294678,0.0704204130172729,0.0767123413085938,0.0337208008766174,89.6664083368309,1000
20037R,20037,Crawford,R,3693.45,3712.87,1882.91,4415.77,0.037106192111969,0.0369121837615967,0.0727862119674683,0.0310365009307861,129.435267616834,1000
20039R,20039,Decatur,R,1173.49,528.735,387.955,685.823,0.0236559820175171,0.052502703666687,0.0715547561645508,0.0404769086837769,77.6348577325667,1000
20041R,20041,Dickinson,R,4889.28,2726.2,1539.73,2980.78,0.0248216342926025,0.0445161867141724,0.0788188886642456,0.040714111328125,120.442700924609,1000
20043R,20043,Doniphan,R,1029.85,476.2,288.19,895.762,0.0261203598976135,0.0564889240264893,0.0933410358428955,0.030030300617218,60.282155471121,1000
20045R,20045,Douglas,R,7130.88,2291.76,2141.41,5934.95,0.0245397400856018,0.0763561773300171,0.0817171669006348,0.0294846749305725,134.374333355419,1000
20047R,20047,Edwards,R,1082.63,661.914,376.073,629.379,0.0254009914398193,0.0415461921691894,0.0731241846084595,0.0436938858032227,72.6134068627451,1000
20049R,20049,Elk,R,1228.61,354.603,325.615,598.177,0.0204052495956421,0.0706987476348877,0.076992883682251,0.0419106817245483,18.6428433402346,100
20051R,20051,Ellis,R,2118.04,2728.42,1153.66,1792.88,0.0367933988571167,0.0285623478889465,0.0675502347946167,0.0434663820266724,79.6495217217322,1000
20053R,20053,Ellsworth,R,1415.68,913.342,462.649,696.327,0.0246382927894592,0.0381894016265869,0.0753920030593872,0.0500914430618286,84.4827066406475,1000
20055R,20055,Finney,R,3231.54,885.841,888.34,2117.28,0.0220421242713928,0.0804094409942627,0.0801832485198975,0.0336422395706177,74.0354121863799,1000
20057R,20057,Ford,R,3530.09,888.327,934.286,2071.3,0.0210306477546692,0.0835728740692139,0.0794617748260498,0.0358421993255615,81.5021513914096,1000
20059R,20059,Franklin,R,6478.68,1308.82,1550.08,4567.43,0.0214627122879028,0.106241044998169,0.0897052192687988,0.0304438281059265,30.1735329555259,250
20061R,20061,Geary,R,2091.05,1125.13,726.921,1585.9,0.0264412045478821,0.0491410207748413,0.0760605716705322,0.0348635768890381,64.2620567995804,1000
20063R,20063,Gove,R,1115.64,686.567,359.927,458.866,0.0234932541847229,0.0381754493713379,0.0728202342987061,0.0571190452575684,92.9822194110619,1000
20065R,20065,Graham,R,735.667,781.261,288.581,583.492,0.0324739456176758,0.0305787801742554,0.0827845287322998,0.0409431457519531,80.1067744107744,1000
20067R,20067,Grant,R,681.896,266.068,179.211,372.825,0.0219975018501282,0.0563765668869019,0.0837002754211426,0.0402333116531372,29.8561609301847,250
20069R,20069,Gray,R,2613.51,1054.52,703.701,1582.27,0.0227816200256348,0.0564616298675537,0.0846098327636719,0.0376295399665833,17.2251851851852,100
20071R,20071,Greeley,R,484.98,203.683,141.306,366.032,0.0246608328819275,0.0587188291549683,0.0846389389038086,0.0326747632026672,30.3280118255728,250
20073R,20073,Greenwood,R,1731.9,638.15,574.549,816.399,0.0217160058021545,0.0589360237121582,0.0654600715637207,0.0460681581497192,81.5068001890583,1000
20075R,20075,Hamilton,R,975.567,433.324,218.685,797.424,0.0248573422431946,0.0559627103805542,0.110890188217163,0.0304104208946228,30.04662004662,250
20077R,20077,Harper,R,1439.37,1476.29,700.794,1719.55,0.0370717835426331,0.0361447644233704,0.0761422443389893,0.0310313558578491,120.235666978524,1000
20079R,20079,Harvey,R,4497,1493,1334.68,3821.32,0.0247854256629944,0.0746549415588379,0.0835106372833252,0.0291679334640503,88.5041141975309,1000
20081R,20081,Haskell,R,1560.95,649.347,434.163,1278.54,0.0251321291923523,0.0604145479202271,0.0903577136993408,0.0306834435462952,82.2874325627999,1000
20083R,20083,Hodgeman,R,859.889,234.871,224.594,459.646,0.0206887197494507,0.0757437896728516,0.0792095613479614,0.0387036752700806,79.0283260541465,1000
20085R,20085,Jackson,R,2178.1,706.744,616.667,1520.99,0.0230591249465942,0.0710653591156006,0.0814459419250488,0.0330211877822876,77.642833120039,1000
20087R,20087,Jefferson,R,7455.08,2774.04,2328.28,6246.6,0.0252230548858643,0.0677855920791626,0.0807635974884033,0.0301027822494507,78.7787599272748,1000
20089R,20089,Jewell,R,1149.82,746.939,368.526,567.719,0.0246387195587158,0.0379281425476074,0.0768738031387329,0.0499014663696289,122.154975845411,1000
20091R,20091,Johnson,R,8329.13,5620.18,4366.91,11835.8,0.0362006425857544,0.0536495113372803,0.0690465068817139,0.0254753112792969,139.696529593357,1000
20093R,20093,Kearny,R,1443.32,763.12,455.982,1082.58,0.0259470844268799,0.0490748405456543,0.0821304607391357,0.0345934176445007,34.7675539275539,250
20095R,20095,Kingman,R,2009.53,565.968,628.712,1306.79,0.0224480271339417,0.0797041177749634,0.0717498588562012,0.0345197248458862,122.265610278977,1000
20097R,20097,Kiowa,R,1127.18,360.136,330.712,637.968,0.0217888164520264,0.0681964492797852,0.0742640113830566,0.038497211933136,74.949864498645,1000
20099R,20099,Labette,R,5111.22,991.982,1362.7,3357.1,0.0211749935150146,0.109104814529419,0.0794230270385742,0.0322391605377197,87.2837182384258,1000
20101R,20101,Lane,R,537.547,357.542,193.152,429.76,0.0282394194602966,0.0424565601348877,0.078590989112854,0.0353220725059509,30.4199827734711,250
20103R,20103,Leavenworth,R,10676.8,3251.64,3171.48,8592.09,0.0240633940696716,0.0790125036239624,0.0810095310211182,0.0299019360542297,72.4038845447498,1000
20105R,20105,Lincoln,R,1251.88,619.646,392.136,722.34,0.0238521718978882,0.0481887865066528,0.0761470413208008,0.0413378667831421,73.9982276712314,1000
20107R,20107,Linn,R,3885.71,2021.02,1215.37,2531.9,0.0248448824882507,0.0477680540084839,0.0794323301315308,0.0381294655799866,129.886111111111,1000
20109R,20109,Logan,R,1097.81,638.766,440.172,555.247,0.0248858165740967,0.0427699375152588,0.0620665979385376,0.0492033100128174,29.8845750892529,250
20111R,20111,Lyon,R,4071.37,992.127,1258.53,2759.97,0.0223069906234741,0.091540699005127,0.072163519859314,0.0329061198234558,84.749967948718,1000
20113R,20113,McPherson,R,4898.81,2534.46,1596.44,4095.3,0.0267922472953796,0.0517862176895142,0.0822141838073731,0.0320489573478699,126.887061965812,1000
20115R,20115,Marion,R,3855.7,1632.8,1078.31,2844.19,0.0244080281257629,0.0576372528076172,0.0872752285003662,0.0330885028839111,81.2856843730561,1000
20117R,20117,Marshall,R,3002.11,1501.91,882.44,1588.54,0.0232336497306824,0.046440749168396,0.0790422105789185,0.0439083766937256,77.096149068323,1000
20119R,20119,Meade,R,2308.73,283.556,691.138,745.578,0.0174511671066284,0.14208854675293,0.0582951259613037,0.0540385866165161,21.1655950874974,100
20121R,20121,Miami,R,8743.65,1404.03,1893.75,6054.57,0.0206961607933044,0.128885974884033,0.0955564022064209,0.0298881816864014,38.7474052662692,250
20123R,20123,Mitchell,R,1002.32,878.698,318.635,619.352,0.0281248879432678,0.0320815443992615,0.0884711647033691,0.0455153512954712,166.171540461939,1000
20125R,20125,Montgomery,R,6246.34,1780.24,1746.83,4476.59,0.0228133749961853,0.080045166015625,0.0815763473510742,0.0318322706222534,74.1158952781674,1000
20127R,20127,Morris,R,1723.72,1937.41,681.197,1216.67,0.0322500824928284,0.0286928725242615,0.0816063213348389,0.0456902408599854,75.1565951182774,1000
20129R,20129,Morton,R,1206.16,309.868,308.073,713.896,0.0210419273376465,0.0819057178497314,0.0823831844329834,0.0355514121055603,29.0583850931677,250
20131R,20131,Nemaha,R,3646.2,1049,991.283,2104.52,0.0213674664497375,0.0742708969116211,0.0785950803756714,0.0370202922821045,76.1652964125987,1000
20133R,20133,Neosho,R,3286.45,950.73,926.676,2204.15,0.0224193358421326,0.0774983310699463,0.0795100164413452,0.0334279274940491,83.9824836237795,1000
20135R,20135,Ness,R,914.095,954.721,316.472,582.712,0.0302813100814819,0.028992760181427,0.0874643898010254,0.0475020217895508,84.0904384448815,1000
20137R,20137,Norton,R,1188.77,621.796,333.27,528.163,0.0224769949913025,0.0429723024368286,0.0801752758026123,0.0505904150009155,124.388715728716,1000
20139R,20139,Osage,R,5586.97,1716.48,1478.72,4593.84,0.0239414381980896,0.0779268884658813,0.0904568195343018,0.029117271900177,49.6025611031547,250
20141R,20141,Osborne,R,1019.14,1184.13,477.524,758.213,0.0337442660331726,0.0290424919128418,0.0720173454284668,0.0453566360473633,129.456741304704,1000
20143R,20143,Ottawa,R,2156.96,1223.23,712.871,1618.94,0.0264817523956299,0.0466959095001221,0.0801267337799072,0.0352823734283447,123.534758190721,1000
20145R,20145,Pawnee,R,931.166,477.909,289.383,415.542,0.0227027297019958,0.0442343330383301,0.0730519247055054,0.0508733224868774,81.0379174421379,1000
20147R,20147,Phillips,R,1206.95,745.669,380.073,582.313,0.0241518759727478,0.0390924143791199,0.0766958808898926,0.0500589942932129,75.687822410148,1000
20149R,20149,Pottawatomie,R,4672.85,4753.81,2122.64,3834.69,0.0329220747947693,0.0323613834381104,0.0724756479263306,0.0401179790496826,164.449266355502,1000
20151R,20151,Pratt,R,1305.92,694.585,419.701,605.791,0.0231713533401489,0.0435655832290649,0.0720989990234375,0.0499511909484863,119.518205082742,1000
20153R,20153,Rawlins,R,1335.09,211.737,344.1,620.073,0.0188077104091644,0.118590536117554,0.0729730224609375,0.0404952621459961,73.2379388083736,1000
20155R,20155,Reno,R,7642.94,3661.1,2440.49,6743.47,0.0268064427375793,0.0559613609313965,0.0839503669738769,0.030381965637207,106.986765193966,1000
20157R,20157,Republic,R,1897.92,704.381,451.229,1482.47,0.0238998126983643,0.0643969678878784,0.10052544593811,0.0305976414680481,120.347890248424,1000
20159R,20159,Rice,R,2156.5,1522.96,862.29,1564.25,0.0283143544197083,0.0400930595397949,0.0708114242553711,0.0390346956253052,121.6075217885,1000
20161R,20161,Riley,R,4990.95,3580.17,1939.87,3282.01,0.0276360440254211,0.0385261273384094,0.0711025905609131,0.0420260286331177,106.3187272445,1000
20163R,20163,Rooks,R,1531.17,1474.12,645.714,1175.99,0.031524863243103,0.0327449059486389,0.0747544240951538,0.0410462331771851,74.5472908355261,1000
20165R,20165,Rush,R,960.433,949.519,353.098,683.95,0.030684072971344,0.0310367584228516,0.0834613704681396,0.0430879354476929,136.443902646135,1000
20167R,20167,Russell,R,1072.78,820.862,372.417,582.939,0.0265571117401123,0.0347074294090271,0.0765002202987671,0.0488730573654175,142.24328321186,1000
20169R,20169,Saline,R,3654.7,1077.4,924.517,2495.38,0.0223055076599121,0.075663857460022,0.0881757736206055,0.0326683282852173,125.680771663504,1000
20171R,20171,Scott,R,680.317,179.882,195.492,328.308,0.0203434443473816,0.0769392919540405,0.0707957124710083,0.0421554899215698,42.4613596962533,250
20173R,20173,Sedgwick,R,14378,7741.05,5882.54,15677.5,0.0303791427612305,0.0564251756668091,0.0742519998550415,0.0278610181808472,127.614988425586,1000
20175R,20175,Seward,R,1436.66,177.483,431.506,512.349,0.0178051614761353,0.144126491546631,0.0592807960510254,0.0499268865585327,74.8707711808256,1000
20177R,20177,Shawnee,R,10110.5,4772.32,3496.59,9903.61,0.0279739475250244,0.0592647075653076,0.0808872890472412,0.0285582733154297,86.5054887334887,1000
20179R,20179,Sheridan,R,899.261,662.145,315.107,643.488,0.0280230188369751,0.0380581212043762,0.0799729442596436,0.0391615962982178,87.9705285678272,1000
20181R,20181,Sherman,R,740.662,184,231.637,327.701,0.0200361275672913,0.0806521701812744,0.0640657043457031,0.0452852296829224,38.4464433769517,250
20183R,20183,Smith,R,1166.84,1081.09,440.707,855.365,0.0303726553916931,0.032781777381897,0.080416145324707,0.0414326000213623,75.5525252525252,1000
20185R,20185,Stafford,R,1237.56,1249.3,567.397,991.746,0.0326933622360229,0.0323862147331238,0.0713081169128418,0.0407967329025269,91.2495913978495,1000
20187R,20187,Stanton,R,834.27,391.474,206.258,536.998,0.0236014771461487,0.0502970886230469,0.0954627323150635,0.0366668200492859,29.5383044537516,250
20189R,20189,Stevens,R,959.431,316.444,252.934,484.19,0.0209811902046204,0.0636130571365356,0.0795859050750732,0.0415745449066162,34.8252184769039,250
20191R,20191,Sumner,R,5762.57,2615.73,1925.57,4027.13,0.0248690962791443,0.0547878122329712,0.0744247484207153,0.0355861449241638,82.2435569028672,1000
20193R,20193,Thomas,R,1083.44,514.485,377.524,559.547,0.0233976006507874,0.0492725467681885,0.0671480846405029,0.0453045463562012,88.1232175639729,1000
20195R,20195,Trego,R,790.417,971.574,400.064,595.946,0.0348929643630981,0.0283869361877441,0.0689390563964844,0.0462793970108032,76.3550930417144,1000
20197R,20197,Wabaunsee,R,2336.95,1530.41,944.109,2094.53,0.0295513677597046,0.0451250839233398,0.0731483459472656,0.0329715895652771,77.4549872122762,1000
20199R,20199,Wallace,R,698.068,271.419,229.986,336.526,0.0220035862922668,0.0565913677215576,0.0667865610122681,0.0456428241729736,42.4372410276025,250
20201R,20201,Washington,R,2453.91,1112.64,725.261,1135.18,0.0221157097816467,0.0487757062911987,0.0748282623291016,0.047807240486145,118.796545390321,1000
20203R,20203,Wichita,R,846.463,357.442,256.054,614.041,0.0245019698143005,0.0580233716964722,0.0809984111785889,0.0337762546539307,34.6919865319865,250
20205R,20205,Wilson,R,3089.16,569.506,966.512,1553.82,0.0200022101402283,0.10849760055542,0.0639308881759644,0.0397664308547974,34.6161360601588,250
20207R,20207,Woodson,R,1389.99,374.603,366.567,883.837,0.0216907525062561,0.0804851627349853,0.0822496509552002,0.0341126322746277,30.2992177714758,250
20209R,20209,Wyandotte,R,2258.02,2300.18,1873.69,4189.12,0.0470368719100952,0.0461747121810913,0.0566850233078003,0.0253537726402283,112.175048164964,1000
